student_id,login_frequency,avg_study_duration,assignment_delay_days,forum_participation,quiz_score_avg,resource_access_count,missed_deadlines_pct,session_break_freq,burnout_risk
STU-01508,7,2.62,2.69,2,62.97,5,22.4,4.77,1
STU-01493,7,2.36,4.76,3,60.44,9,24.17,4.3,1
STU-00891,14,4.94,0.1,15,98.05,15,0.87,1.96,0
STU-00948,12,4.11,0.28,11,82.51,15,3.08,1.8,0
STU-01049,5,1.83,3.47,5,53.61,7,17.66,4.19,1
STU-02058,1,0.2,6.66,1,34.15,0,70.54,10.98,2
STU-00885,10,4.06,0.32,13,82.2,14,0.99,2.19,0
STU-00144,11,4.7,0.34,11,87.45,16,1.93,2.16,0
STU-02453,2,1.5,7.99,0,20.7,0,54.19,9.28,2
STU-00851,12,4.93,0.13,13,88.99,16,0.45,3.0,0
STU-00718,10,4.23,0.78,12,91.89,22,1.31,1.26,0
STU-02372,3,0.2,7.84,1,18.73,3,55.08,7.39,2
STU-00265,13,4.32,0.02,12,96.53,18,3.33,2.52,0
STU-00076,9,5.17,0.02,14,87.72,15,4.14,1.69,0
STU-00396,12,3.43,0.24,11,89.52,17,1.84,2.02,0
STU-02118,1,1.5,8.18,1,39.08,1,62.9,9.52,2
STU-02336,2,0.05,9.1,0,26.67,3,77.92,9.16,2
STU-00397,9,4.95,0.11,10,81.28,21,3.14,2.03,0
STU-01366,7,1.95,2.19,2,59.31,8,31.0,3.96,1
STU-02078,0,1.5,6.93,1,26.07,3,55.6,10.86,2
STU-01904,3,0.69,7.45,1,42.06,0,71.46,7.56,2
STU-00596,14,4.53,0.17,13,85.26,21,1.54,1.88,0
STU-01297,5,2.59,2.97,3,65.31,7,16.71,3.65,1
STU-01822,4,2.74,4.07,2,62.32,8,21.86,3.0,2
STU-00873,9,3.9,0.04,9,91.56,19,2.44,2.16,0
STU-01549,7,3.5,2.38,2,58.08,10,22.95,3.41,1
STU-00037,12,4.11,0.1,12,91.04,18,1.83,0.77,0
STU-02274,2,0.31,7.48,1,37.23,3,62.55,9.33,2
STU-02124,2,1.18,8.16,1,50.0,0,68.36,8.45,2
STU-00978,11,4.38,0.48,13,86.41,22,4.31,1.71,0
STU-01572,4,2.09,4.58,4,63.57,7,26.8,4.25,2
STU-01123,6,2.33,2.59,3,60.06,10,31.49,4.63,1
STU-01893,2,1.08,7.59,1,34.8,2,63.91,9.89,2
STU-00676,12,3.82,0.35,9,92.51,19,1.88,1.29,0
STU-00729,14,5.78,0.53,9,83.79,18,1.67,1.09,0
STU-00413,13,4.97,0.39,11,80.83,22,0.48,2.0,0
STU-01517,7,1.93,2.11,5,62.43,5,18.1,4.72,1
STU-01650,7,2.14,3.27,2,69.0,10,28.7,3.15,1
STU-00826,13,4.24,0.17,14,89.41,18,3.38,2.43,0
STU-00617,12,5.14,0.04,15,80.73,20,1.28,2.46,1
STU-00115,10,4.38,0.16,8,86.85,18,0.44,1.51,0
STU-00418,13,4.63,0.17,13,84.66,20,2.18,2.19,0
STU-01626,4,2.49,4.32,5,52.0,7,24.6,5.87,0
STU-02451,0,1.5,7.74,1,37.2,0,47.94,8.9,2
STU-00090,12,4.27,0.19,14,86.37,21,4.31,1.82,0
STU-02083,3,0.08,6.54,0,48.53,0,64.16,7.06,2
STU-00754,13,5.23,0.95,10,92.25,17,1.84,1.75,0
STU-01631,5,2.28,3.22,3,67.49,8,23.81,4.04,1
STU-00012,13,4.38,0.08,11,92.2,22,0.17,1.08,1
STU-00285,11,3.98,0.06,12,82.44,14,3.69,0.5,0
STU-01067,5,3.42,4.52,2,72.95,6,27.85,5.2,1
STU-01192,6,2.59,3.11,3,57.35,9,15.0,3.0,1
STU-01441,7,2.59,3.58,5,66.82,9,26.24,4.35,1
STU-02338,0,0.19,6.0,0,39.48,0,65.13,7.71,2
STU-02410,1,0.14,8.25,1,35.35,3,62.88,8.05,2
STU-02258,0,0.61,8.59,0,32.73,0,53.06,9.22,2
STU-01569,7,2.9,3.66,2,68.5,7,25.42,5.5,1
STU-02144,1,0.05,7.2,1,32.79,1,72.0,9.11,2
STU-01688,4,2.68,4.19,3,65.56,8,26.5,4.0,1
STU-00852,14,4.06,0.09,11,82.02,18,1.02,2.03,1
STU-00896,13,4.25,0.12,11,98.04,15,4.06,1.42,0
STU-00497,14,4.76,0.27,10,93.55,14,0.73,1.94,0
STU-01783,7,3.46,2.52,3,65.79,6,27.56,4.33,1
STU-00336,9,3.65,0.1,15,82.1,20,2.18,2.31,0
STU-00516,12,3.84,0.1,7,87.55,16,2.33,0.76,0
STU-01349,4,3.04,4.4,5,64.24,7,28.96,4.62,1
STU-01016,5,2.47,3.24,4,59.69,5,21.47,4.88,1
STU-02432,0,1.0,7.77,1,23.88,2,55.28,7.22,2
STU-01782,6,3.29,4.13,5,69.09,10,21.65,5.18,1
STU-01786,6,3.44,2.98,2,59.3,6,18.77,3.06,1
STU-02071,3,1.19,8.61,1,32.33,0,68.29,8.39,2
STU-00357,11,3.86,0.87,9,84.02,18,3.18,0.87,0
STU-02379,3,1.12,9.57,0,32.2,0,75.36,9.25,2
STU-01313,7,3.42,3.75,2,60.02,9,26.54,5.55,1
STU-01636,7,3.07,2.65,2,63.18,10,25.19,3.87,1
STU-00551,13,4.73,0.52,8,86.62,19,2.02,2.82,0
STU-01228,4,2.52,3.27,5,52.0,9,24.07,3.41,1
STU-02231,1,1.5,6.38,0,31.03,2,71.24,9.03,2
STU-00958,11,4.34,0.22,13,86.03,14,2.49,1.01,0
STU-01774,4,3.07,4.14,5,59.28,8,20.48,5.16,1
STU-01009,4,2.5,2.76,4,60.21,7,30.13,3.18,1
STU-01093,6,1.62,2.55,2,56.61,6,26.04,4.1,1
STU-02225,3,0.55,8.1,1,41.66,1,65.94,7.0,1
STU-00997,9,5.75,0.24,10,94.55,18,1.23,2.0,0
STU-01680,6,2.15,3.56,4,59.91,10,31.69,4.66,1
STU-00154,12,4.1,0.04,13,95.19,19,0.77,1.65,0
STU-00581,9,4.19,0.18,13,88.86,15,3.41,1.6,0
STU-01471,7,2.9,3.01,5,62.42,8,26.28,4.87,0
STU-00704,14,4.11,0.02,12,86.01,15,2.08,1.11,0
STU-01213,7,2.57,2.72,4,68.95,10,19.45,5.08,1
STU-00897,10,3.82,0.01,10,86.54,14,2.23,1.64,0
STU-00488,13,5.6,0.85,10,91.94,16,1.48,1.35,1
STU-00560,11,3.91,0.06,7,87.11,22,1.28,0.83,0
STU-01142,5,1.78,2.92,3,69.55,7,25.71,5.32,1
STU-01120,5,1.8,3.6,4,55.86,9,27.14,4.28,1
STU-00513,10,3.98,0.07,9,83.5,15,6.84,1.12,0
STU-00634,13,3.52,0.04,11,88.23,14,0.5,2.33,0
STU-02151,0,0.25,8.06,0,29.88,1,62.07,9.39,2
STU-01665,4,3.5,2.0,3,66.19,5,34.41,4.7,1
STU-01013,7,2.82,3.03,2,67.61,6,23.79,4.12,1
STU-01932,2,1.5,10.0,1,33.38,1,53.79,8.69,2
STU-01151,7,2.73,2.85,4,68.2,10,37.0,4.75,1
STU-02341,1,1.17,7.27,1,40.38,3,61.2,7.18,2
STU-00117,12,4.33,0.15,8,88.04,16,1.34,2.05,0
STU-00741,12,4.8,0.22,11,96.4,19,1.64,1.39,0
STU-02305,2,0.01,7.06,0,27.91,2,53.75,9.44,2
STU-01975,2,0.09,8.61,0,26.87,0,70.96,8.48,2
STU-01082,7,2.59,3.83,3,62.01,9,23.78,4.83,1
STU-01811,7,2.61,3.8,3,67.3,10,23.73,4.17,1
STU-00831,14,4.96,0.21,9,88.3,21,1.41,1.8,0
STU-00120,13,4.28,0.2,9,90.25,14,1.73,1.66,0
STU-00657,9,5.04,0.28,8,87.37,18,1.89,1.68,0
STU-02378,0,0.7,8.52,1,20.16,3,53.3,7.53,2
STU-02240,0,0.31,9.14,0,37.53,1,44.66,9.04,2
STU-02445,1,1.22,7.88,1,39.01,3,78.81,10.6,2
STU-00636,13,3.18,0.24,12,95.2,17,2.6,2.07,0
STU-00370,10,5.15,0.39,13,89.78,21,1.26,2.13,0
STU-00269,11,4.31,0.73,7,79.33,21,0.23,1.99,0
STU-00047,13,4.74,0.48,12,90.37,15,0.18,1.27,0
STU-00992,9,3.7,0.4,13,80.16,21,5.29,1.51,0
STU-00877,12,4.14,0.55,15,90.4,18,4.45,1.52,0
STU-00774,9,3.76,0.96,13,88.26,20,1.75,2.07,0
STU-01220,5,3.05,3.25,2,52.96,10,23.13,4.8,1
STU-01127,6,2.24,2.9,4,55.94,5,24.19,3.98,1
STU-00005,10,4.89,0.47,9,90.72,20,1.83,1.91,0
STU-01596,4,2.33,2.46,2,68.33,7,29.66,5.77,0
STU-01078,6,2.71,2.0,5,66.48,9,21.86,5.8,1
STU-00838,12,4.25,0.14,13,96.22,19,1.78,1.73,0
STU-00682,9,4.33,0.01,12,81.82,21,1.39,2.16,0
STU-01716,6,2.09,3.37,4,54.28,8,32.12,4.82,1
STU-01149,4,2.14,3.7,5,67.78,7,20.92,4.72,1
STU-00575,11,4.6,0.24,13,83.65,20,0.47,2.44,0
STU-00051,10,5.66,0.03,10,83.19,17,1.06,1.63,0
STU-00854,14,4.18,0.0,7,94.24,17,0.97,0.94,0
STU-01983,2,0.92,8.34,0,34.66,2,66.57,8.72,2
STU-01824,4,2.3,3.16,3,66.75,10,25.94,4.71,1
STU-00834,11,4.86,0.01,13,79.54,16,0.63,2.09,0
STU-01116,5,2.63,2.63,5,69.04,10,27.65,5.1,1
STU-01167,6,1.5,2.81,2,62.14,9,19.15,5.04,1
STU-01907,3,1.5,8.36,1,27.77,2,51.68,12.0,2
STU-00972,10,3.65,0.15,13,94.44,19,2.05,1.9,0
STU-00400,13,4.31,0.38,11,89.51,18,3.92,1.75,0
STU-00020,14,5.28,0.79,10,93.53,19,2.13,1.12,0
STU-00685,12,4.25,0.17,14,87.78,16,0.08,2.91,1
STU-00036,12,3.8,0.2,10,91.19,19,0.82,1.46,0
STU-02363,3,0.37,8.37,0,35.77,1,47.92,8.61,2
STU-00525,10,4.85,0.01,12,79.44,20,0.27,1.55,0
STU-00921,10,4.49,0.07,15,87.27,21,0.44,2.08,0
STU-01842,5,3.35,3.03,2,68.93,10,34.78,5.75,1
STU-01891,1,1.5,8.65,1,42.84,3,59.78,9.75,2
STU-00538,10,5.46,0.5,15,88.18,15,0.81,2.1,0
STU-01706,4,2.15,2.85,5,65.42,7,20.97,4.07,1
STU-02444,0,0.09,7.23,1,35.05,1,59.6,9.23,1
STU-00246,14,4.66,0.01,8,88.42,14,5.38,2.54,0
STU-00785,11,4.43,0.78,14,89.06,19,6.2,2.18,1
STU-01410,4,2.28,3.35,5,62.27,7,21.05,4.59,1
STU-00155,10,4.3,0.05,11,87.47,20,2.41,2.69,0
STU-01687,6,2.03,4.29,5,67.01,9,20.68,5.61,1
STU-00626,9,3.8,0.43,7,89.23,15,3.81,0.5,0
STU-02397,3,0.37,7.76,0,24.86,1,62.0,9.89,2
STU-01347,5,2.52,2.0,2,61.42,5,18.2,5.71,1
STU-00570,10,4.94,0.73,10,89.18,20,3.45,2.05,0
STU-01759,7,2.13,3.4,4,52.64,9,30.74,3.83,1
STU-01817,4,2.65,4.02,4,55.61,8,28.56,4.77,1
STU-02066,2,0.18,8.85,0,33.48,3,57.79,9.44,2
STU-00128,12,4.95,0.04,11,81.86,19,0.89,1.56,0
STU-02480,0,1.0,7.39,0,27.9,3,75.71,10.05,2
STU-02007,0,0.54,8.69,0,18.58,0,75.09,9.86,1
STU-00981,11,4.73,0.18,10,84.85,21,1.63,1.84,0
STU-00191,12,4.3,0.12,13,87.26,14,0.95,1.6,0
STU-01140,6,2.96,3.06,5,59.5,8,27.69,4.09,0
STU-00993,13,5.72,0.53,15,87.02,16,3.36,1.69,0
STU-00700,12,4.39,0.66,13,91.74,18,2.85,1.28,0
STU-00607,10,3.99,0.04,11,89.61,16,6.58,1.63,0
STU-00181,11,3.82,0.53,7,88.71,17,2.21,2.31,0
STU-00302,13,3.85,0.31,12,95.65,15,2.98,1.26,0
STU-01061,7,3.5,3.36,3,59.81,8,27.37,3.25,1
STU-02355,3,0.38,8.76,1,30.02,0,71.34,9.2,2
STU-02398,0,1.19,8.2,1,33.34,1,63.63,8.38,2
STU-01070,4,2.4,2.18,2,58.95,6,18.38,3.68,1
STU-02206,2,0.38,9.19,1,32.72,2,65.43,9.49,2
STU-01244,4,2.47,5.32,4,58.68,5,27.04,4.09,1
STU-00017,10,4.21,0.13,7,89.4,20,2.07,1.32,1
STU-02483,2,0.11,9.05,1,31.13,0,71.49,10.46,2
STU-00547,11,4.5,0.23,10,82.78,15,2.03,2.27,0
STU-00659,12,3.99,1.2,15,97.07,17,0.96,1.91,0
STU-02252,3,1.04,9.52,0,42.87,3,67.68,10.58,2
STU-02282,0,0.17,7.74,0,38.22,1,64.23,7.0,2
STU-01505,5,3.14,4.18,4,58.47,5,20.47,4.4,0
STU-00960,14,5.37,0.02,8,88.79,22,0.61,1.89,0
STU-00798,12,3.63,0.36,7,94.33,22,2.06,2.03,0
STU-00226,13,4.69,0.24,9,86.34,16,7.3,1.33,0
STU-02075,2,0.17,7.37,0,31.24,3,59.58,9.5,2
STU-01800,5,2.88,3.37,2,58.92,6,24.13,3.88,1
STU-02469,2,0.73,8.27,1,43.28,3,48.02,10.2,2
STU-02086,1,0.12,8.08,0,33.61,3,54.74,9.33,2
STU-01694,5,2.76,4.48,4,65.12,5,23.47,3.67,1
STU-01046,5,2.39,3.39,3,72.43,10,25.8,4.69,1
STU-00470,14,4.47,0.05,12,92.93,18,2.63,1.39,1
STU-00955,10,4.78,0.29,13,85.68,16,0.66,2.44,0
STU-02479,1,0.93,8.68,0,30.81,0,46.8,7.0,2
STU-00640,14,4.71,0.65,10,82.23,20,0.94,1.95,1
STU-02317,3,0.59,6.83,1,30.18,3,64.62,9.12,2
STU-01219,6,2.4,3.82,2,59.0,6,28.54,3.84,1
STU-01159,5,2.75,2.63,5,55.15,10,25.35,4.74,1
STU-01416,4,2.45,3.82,5,62.97,7,20.25,3.66,0
STU-02261,3,0.49,7.78,0,36.66,3,62.55,8.93,2
STU-01528,5,2.56,3.01,5,63.01,9,22.25,4.42,1
STU-02461,3,0.93,8.61,1,22.73,3,62.16,10.16,2
STU-01301,7,2.24,3.69,4,53.8,10,22.94,5.42,1
STU-02391,0,1.5,8.09,0,42.65,1,63.45,9.78,1
STU-01604,7,2.6,2.0,2,59.4,9,30.82,4.94,1
STU-00161,10,4.58,0.08,9,90.74,20,0.09,2.46,0
STU-01705,4,1.98,3.58,3,54.23,8,27.68,4.32,1
STU-00957,10,4.8,0.87,11,85.12,22,0.61,1.43,0
STU-02431,1,0.22,9.49,1,34.7,0,76.8,7.53,2
STU-00878,12,4.83,1.02,10,84.13,14,1.71,2.62,0
STU-01920,0,0.1,9.05,1,44.49,1,56.83,9.41,2
STU-01885,2,0.03,6.44,1,43.59,3,76.74,7.0,2
STU-02201,0,0.31,8.13,1,35.97,2,54.73,9.52,2
STU-00099,12,5.32,0.44,11,86.41,14,1.86,1.72,0
STU-02361,2,1.0,6.71,0,30.36,1,58.87,10.61,2
STU-00254,12,3.08,0.54,9,95.88,14,0.14,1.43,0
STU-00104,14,4.05,0.17,14,86.59,15,1.24,1.28,0
STU-01446,7,2.57,3.59,2,61.42,6,19.54,5.1,2
STU-01444,6,2.36,2.31,4,60.69,6,25.93,4.62,1
STU-01649,7,2.77,2.52,4,64.56,10,32.68,4.09,1
STU-00587,10,4.77,0.45,8,84.13,17,3.93,2.23,0
STU-00628,9,4.76,0.56,10,83.44,15,2.05,1.1,1
STU-01697,5,3.14,3.38,2,55.91,5,18.73,4.31,1
STU-02102,3,0.55,7.87,1,20.54,1,60.54,9.32,2
STU-02200,2,0.6,7.34,0,39.91,2,59.65,8.56,2
STU-00404,14,4.31,0.25,14,87.56,19,1.99,1.75,0
STU-01155,7,2.56,3.99,5,69.92,10,27.12,4.54,1
STU-02256,0,0.09,6.0,1,21.37,0,67.92,10.08,2
STU-01683,6,2.81,2.72,2,69.36,8,24.71,4.37,1
STU-02057,0,0.13,8.73,1,35.82,3,64.69,9.59,1
STU-02374,2,1.27,7.14,0,30.86,2,61.89,8.25,2
STU-00453,12,4.23,0.06,7,84.39,18,1.51,1.97,0
STU-01328,4,1.94,2.73,2,55.97,5,22.48,3.63,1
STU-02050,3,0.42,7.68,0,22.51,3,62.74,8.84,2
STU-00881,14,4.05,1.2,13,96.56,17,4.59,1.65,0
STU-02433,3,0.27,6.28,0,40.97,1,56.07,7.0,2
STU-00624,12,4.82,0.26,14,86.53,17,0.64,1.17,0
STU-02312,3,0.41,7.13,0,32.83,0,72.44,9.25,2
STU-01788,6,3.2,3.48,3,56.68,6,30.27,5.92,1
STU-00263,14,4.99,0.15,10,91.83,22,3.46,1.53,0
STU-01635,7,3.18,2.42,3,64.22,6,17.63,4.03,1
STU-01439,4,3.1,2.95,3,70.13,10,28.24,4.95,1
STU-02199,1,0.98,7.72,1,32.4,3,49.09,9.66,2
STU-01970,0,0.54,8.33,1,23.71,0,75.74,7.5,2
STU-01803,4,3.1,3.31,4,58.49,9,20.41,5.72,1
STU-00641,12,3.0,0.21,11,83.53,16,0.66,1.25,0
STU-02459,1,0.04,6.0,0,39.45,2,53.14,9.34,2
STU-01960,1,0.41,6.51,0,42.77,0,44.0,10.4,1
STU-00489,14,4.69,0.29,8,78.0,21,0.69,2.24,0
STU-01844,4,2.42,2.68,4,61.87,8,29.77,3.79,1
STU-01735,4,2.31,4.1,2,68.42,10,23.2,3.83,1
STU-00147,11,4.49,0.79,15,90.78,17,1.46,1.64,0
STU-01535,4,2.79,3.61,2,67.38,5,25.29,4.29,1
STU-01987,3,0.41,8.89,0,42.58,0,64.53,10.99,2
STU-01370,7,3.32,4.61,3,70.71,10,17.3,3.36,1
STU-02448,2,0.56,6.56,1,27.4,1,73.23,10.54,2
STU-00660,9,5.06,0.06,8,82.43,21,0.51,1.48,0
STU-01795,7,1.77,4.15,5,57.5,6,21.9,4.26,1
STU-00187,10,5.86,0.49,12,88.35,16,1.06,1.73,0
STU-01148,6,1.64,2.3,4,64.01,10,21.04,5.11,1
STU-00609,12,4.69,0.01,7,88.85,19,1.51,1.54,0
STU-02192,3,0.09,8.6,1,46.94,2,77.34,9.36,2
STU-01931,3,0.79,8.19,0,41.39,1,65.85,10.13,2
STU-00198,14,5.11,0.37,8,86.95,14,2.48,1.52,0
STU-00294,10,4.47,0.63,9,95.4,21,1.72,2.14,0
STU-00767,10,3.89,0.65,11,98.81,17,1.07,2.42,0
STU-00401,12,4.66,0.37,8,85.37,16,3.52,2.58,0
STU-00123,14,4.78,0.08,8,93.1,14,1.73,2.15,0
STU-00203,10,4.81,0.05,15,78.0,14,4.73,2.31,0
STU-00836,11,5.54,0.73,7,92.49,17,1.01,1.97,0
STU-02295,0,0.3,7.22,1,21.25,3,66.55,11.23,2
STU-01440,4,2.09,3.46,5,64.26,7,29.51,5.05,0
STU-01734,6,3.3,2.08,4,52.0,6,31.97,3.0,2
STU-01696,6,2.7,2.0,3,69.39,7,24.39,3.08,1
STU-01708,6,1.98,3.21,4,63.49,6,33.19,5.06,1
STU-02429,2,0.36,7.56,1,44.47,0,80.0,11.58,2
STU-01154,7,2.98,3.39,2,62.41,10,21.06,3.73,1
STU-01662,4,1.5,3.51,4,62.83,5,28.05,4.71,1
STU-01760,6,1.8,3.1,5,60.02,9,19.06,4.92,1
STU-00855,11,5.12,0.8,13,83.88,21,3.42,1.57,0
STU-01590,5,1.5,2.34,5,62.95,10,30.4,6.0,1
STU-02268,3,0.0,8.24,0,43.09,1,65.02,9.43,2
STU-00642,11,3.86,0.07,12,91.56,17,4.49,1.63,0
STU-00002,9,5.03,0.38,14,93.64,19,2.08,2.24,0
STU-02161,0,0.01,8.52,1,33.19,0,76.87,8.7,2
STU-00699,9,4.81,0.2,12,85.33,15,2.38,1.84,0
STU-01637,6,2.37,3.28,5,60.99,8,31.17,5.83,1
STU-01292,6,2.17,2.55,3,68.41,9,23.2,3.0,1
STU-02383,2,0.22,6.58,1,36.25,2,68.36,9.22,2
STU-01521,4,2.41,3.31,4,66.82,6,30.83,4.27,0
STU-01854,5,1.89,2.51,4,67.64,6,29.81,5.1,0
STU-01137,4,2.12,2.24,3,59.95,10,28.17,4.72,1
STU-02416,2,0.15,6.72,1,24.95,2,66.32,7.0,2
STU-01632,7,2.6,3.46,4,62.38,10,30.33,4.74,1
STU-01999,1,1.06,8.52,1,42.37,3,59.55,8.99,2
STU-00664,13,4.16,0.37,13,81.74,18,2.08,1.44,1
STU-00684,11,4.1,0.93,12,91.31,22,0.97,1.42,0
STU-01258,4,2.25,3.48,2,63.33,9,25.66,3.54,1
STU-00318,12,5.13,0.33,10,85.34,21,4.92,1.81,0
STU-00649,12,4.02,0.14,8,86.98,18,5.65,2.29,0
STU-01435,4,2.49,3.28,4,54.42,7,29.54,4.55,1
STU-01480,5,2.94,3.06,4,69.01,6,31.9,4.87,1
STU-00710,9,4.44,0.52,14,90.98,16,2.03,1.3,0
STU-01283,6,2.18,3.32,4,56.31,10,15.0,3.25,1
STU-01769,4,3.45,4.19,2,62.4,6,21.77,4.61,1
STU-00973,12,4.36,0.76,8,81.92,17,0.41,2.79,0
STU-01307,4,1.5,2.43,5,58.4,6,33.46,4.29,1
STU-01401,4,2.73,3.75,2,74.0,8,25.94,3.79,1
STU-01409,7,2.54,4.42,5,63.71,10,25.51,4.33,1
STU-02238,2,0.26,6.31,0,44.97,3,52.65,7.68,2
STU-01497,4,2.51,3.13,5,57.99,7,22.1,4.6,1
STU-02039,2,0.07,9.09,0,34.02,0,69.64,8.47,2
STU-01530,6,1.61,4.3,4,66.05,7,28.63,3.93,1
STU-01664,7,3.01,3.12,4,63.87,6,34.58,5.38,1
STU-01355,4,2.76,3.11,3,63.27,5,31.66,3.18,1
STU-02439,2,0.96,7.84,1,37.35,1,55.89,8.2,2
STU-02455,0,1.5,8.51,0,35.57,3,61.49,7.0,2
STU-01644,5,2.16,2.72,2,62.13,6,22.55,4.21,1
STU-01052,4,1.84,2.61,4,62.41,5,37.0,3.42,1
STU-00796,12,4.68,0.32,11,90.36,20,1.93,2.18,0
STU-01598,6,2.39,3.47,5,56.71,8,25.01,5.46,1
STU-01820,6,2.76,2.77,2,58.37,5,21.64,3.9,1
STU-01723,4,1.5,2.52,5,64.41,6,20.78,3.0,1
STU-01184,4,2.38,2.0,2,65.19,6,29.82,4.44,1
STU-01060,7,2.26,3.78,3,57.79,10,15.0,3.78,0
STU-00541,11,3.94,0.73,9,88.07,22,0.87,1.51,0
STU-01679,4,2.91,2.06,5,64.41,8,22.76,4.64,1
STU-02407,0,0.57,8.04,1,26.28,3,70.07,8.8,2
STU-01758,4,3.5,3.63,2,74.0,7,15.75,4.34,1
STU-01924,2,0.24,7.46,1,40.15,3,65.83,8.3,1
STU-00096,9,4.0,0.46,11,88.19,15,1.51,2.04,0
STU-01021,6,2.22,3.35,4,63.27,5,24.51,5.25,2
STU-00564,9,4.48,0.28,7,92.96,18,0.55,1.77,0
STU-00864,12,4.84,0.03,7,84.84,18,2.49,1.98,0
STU-01485,4,2.1,3.14,3,67.43,5,33.11,3.94,1
STU-01882,2,0.7,8.45,1,43.84,3,65.97,7.0,2
STU-01039,4,3.5,2.85,3,60.53,10,34.07,5.4,0
STU-00207,13,4.65,0.19,13,84.73,20,0.83,1.51,0
STU-00393,9,6.21,0.25,13,88.35,14,1.27,1.01,0
STU-00871,13,4.06,0.63,11,89.37,17,1.9,1.93,0
STU-00398,9,4.46,0.54,13,78.74,18,0.68,2.69,1
STU-02401,0,1.34,7.12,1,25.67,2,56.62,9.81,2
STU-01029,5,1.65,3.2,2,74.0,5,22.23,4.84,1
STU-01486,6,2.6,2.95,2,59.09,10,34.64,3.15,1
STU-00961,11,4.83,0.17,8,90.39,18,4.34,2.01,0
STU-01571,4,2.57,3.13,3,70.86,10,26.45,3.89,0
STU-01896,3,1.5,7.41,1,25.87,3,67.85,10.39,2
STU-02147,3,0.39,7.3,0,24.24,3,46.81,8.5,2
STU-00805,13,4.27,0.44,11,92.8,17,5.12,1.62,0
STU-01752,7,2.64,3.98,3,70.29,10,29.34,4.11,1
STU-00503,13,5.46,0.41,7,78.0,22,2.16,1.15,0
STU-00780,14,4.84,0.35,10,88.09,18,2.9,3.0,0
STU-01864,5,2.05,4.09,5,68.76,6,30.26,4.28,1
STU-00201,14,3.82,0.49,11,86.67,21,0.29,1.52,0
STU-02183,2,1.25,7.52,0,20.2,0,80.0,9.2,2
STU-02089,3,0.08,6.0,1,31.93,0,54.39,8.71,2
STU-02279,3,0.12,7.34,0,26.29,0,67.9,9.72,2
STU-01797,4,1.71,4.43,3,65.37,5,27.16,4.96,1
STU-00379,9,4.16,0.27,8,94.98,20,3.34,2.53,0
STU-02337,1,0.03,7.89,0,26.32,0,56.17,7.95,2
STU-00419,9,4.35,0.35,7,81.16,14,0.79,1.35,1
STU-01699,4,2.74,3.56,4,64.2,7,24.44,4.58,1
STU-00392,10,5.06,0.23,14,94.93,15,1.79,1.43,0
STU-01523,4,2.18,3.17,2,59.2,8,15.0,3.26,1
STU-01163,4,2.3,2.72,2,64.22,6,24.45,4.91,1
STU-01496,6,2.51,4.11,4,66.68,7,24.01,5.24,0
STU-02028,3,0.53,7.05,1,23.82,0,54.75,8.23,2
STU-01153,4,2.65,2.88,2,61.37,7,33.31,4.07,1
STU-01368,7,2.6,2.01,2,63.8,5,29.46,4.98,1
STU-00065,9,3.73,1.2,8,85.4,21,1.7,2.44,0
STU-02063,3,0.75,7.72,0,33.62,0,68.27,8.31,2
STU-01181,7,3.2,3.57,5,72.64,6,26.51,4.69,2
STU-00493,9,4.83,0.02,13,89.38,22,2.82,2.61,1
STU-00380,9,4.97,0.69,15,84.17,17,1.72,2.4,0
STU-02236,1,0.68,6.0,0,29.9,0,70.69,7.08,2
STU-00764,10,4.76,0.37,15,83.16,22,1.08,1.65,1
STU-02265,1,1.44,8.72,1,43.79,0,67.92,9.09,2
STU-00792,9,4.05,0.2,8,81.93,15,1.58,2.2,0
STU-01077,6,2.98,3.84,2,66.97,6,28.62,5.6,0
STU-00879,13,4.45,0.08,8,87.52,16,4.15,1.51,0
STU-00338,10,4.17,0.6,7,91.52,19,0.48,2.4,0
STU-02344,0,0.07,6.05,0,34.18,0,57.22,9.27,2
STU-01017,7,2.3,3.14,2,70.97,10,22.64,3.13,1
STU-01276,6,1.65,2.07,3,66.93,6,28.37,5.22,1
STU-00456,10,4.84,0.63,13,82.04,19,3.65,1.88,0
STU-00816,12,5.15,0.34,8,90.81,14,1.81,0.57,0
STU-02318,2,0.23,6.37,0,28.8,3,60.71,11.05,2
STU-00996,14,3.81,0.37,9,90.65,22,0.89,2.03,0
STU-01982,2,0.43,8.06,1,33.31,0,63.96,7.42,2
STU-00202,10,5.14,0.11,11,91.1,14,0.44,2.02,0
STU-00162,10,4.31,0.48,12,78.0,22,1.5,2.4,0
STU-01580,4,2.18,2.0,5,56.61,6,24.02,4.66,1
STU-00703,10,4.25,0.06,10,87.44,17,2.0,2.8,0
STU-01501,4,2.07,2.57,5,68.7,8,22.57,3.0,1
STU-01130,4,1.91,4.11,4,59.22,8,24.15,5.16,1
STU-01022,4,1.5,3.33,3,72.35,5,28.66,5.85,1
STU-01586,5,2.4,2.4,3,65.75,7,26.43,4.58,0
STU-01956,2,0.69,7.28,0,28.99,2,67.54,10.97,2
STU-02254,3,1.15,7.54,0,32.6,3,71.0,8.08,2
STU-00035,9,4.97,1.09,8,88.35,22,2.29,1.77,0
STU-00776,9,4.9,0.44,11,85.69,18,3.55,2.03,0
STU-01479,6,1.9,3.02,5,65.05,7,23.64,4.94,1
